name,obj_type,raj2000,dej2000,constellation,maj_ax_deg,min_ax_deg,pos_ang,mag_b,mag_v,mag_j,mag_h,mag_k,surf_br_B,hubble_type,messier_nr,other_ngc,ic_cross,comname,notes
IC0197,G,31.020541666666666,2.7868333333333335,Psc,0.016833333,0.008833333,54.0,14.25,,11.9,11.09,10.85,22.69,Sbc,,,,,
IC0198,G,31.512999999999998,9.295555555555556,Psc,0.016833333,0.009333333,51.0,14.81,,12.15,11.52,11.09,23.21,Sbc,,,,,
IC0199,G,31.58083333333333,9.227416666666667,Psc,0.021333333,0.009333333,24.0,15.33,,11.98,11.18,10.97,24.07,Sab,,,1778,,
IC0200,G,31.361,31.17533333333333,Tri,0.023,0.017666666,92.0,13.88,12.82,11.2,10.5,10.1,23.24,Sb,,,,,
IC0201,G,31.813708333333334,9.115055555555555,Cet,0.009,0.008333334,60.0,16.77,,13.13,12.56,12.34,23.89,,,,,,
IC0202,G,31.869416666666663,9.168305555555555,Cet,0.0225,0.006,131.0,15.22,,12.24,11.42,11.04,23.81,Sb,,,,,
IC0203,G,31.873541666666668,9.122638888888888,Cet,0.01,0.0085,10.0,16.9,,13.02,12.16,11.85,24.52,,,,,,
IC0204,G,31.862833333333334,-1.4301944444444443,Cet,0.009166666,0.006,155.0,15.82,,12.76,12.11,11.69,23.02,Sab,,,,,
IC0205,G,31.864291666666666,-2.091277777777778,Cet,0.015333333,0.013666667,40.0,14.76,,11.95,11.22,11.03,23.21,Sa,,,,,
IC0206,G,32.377833333333335,-6.968388888888889,Cet,0.020333333,0.0065,130.0,14.34,,12.43,11.74,11.55,23.42,S0,,,,,
IC0207,G,32.41395833333334,-6.922194444444445,Cet,0.030166667,0.0075,98.0,14.53,,11.26,10.52,10.17,24.43,S0-a,,,,,
IC0208,G,32.11558333333333,6.394916666666667,Cet,0.022,0.018833334,168.0,14.73,,11.85,11.12,10.68,23.93,Sbc,,,,,
IC0209,G,32.244625,-7.058916666666666,Cet,0.025166666,0.017166667,82.0,13.8,,11.15,10.63,10.27,23.09,SBbc,,,,,
IC0210,G,32.36783333333333,-9.680333333333332,Cet,0.039166667,0.010833333,66.0,13.82,,10.5,9.74,9.37,23.44,SBbc,,,,,
IC0211,G,32.78333333333334,3.8525,Cet,0.027666667,0.012666667,56.0,14.07,,12.44,11.64,11.48,23.29,SABc,,,,,
IC0212,G,33.409416666666665,16.593944444444443,Ari,0.013166667,0.009,84.0,15.75,,12.91,12.21,11.78,23.67,Sbc,,,,,
IC0213,G,33.51783333333333,16.45588888888889,Ari,0.023833333,0.016833333,148.0,14.96,13.2,11.27,10.59,10.14,24.46,SABb,,,,,
IC0214,G,33.52329166666667,5.17325,Cet,0.009666666,0.0075,65.0,14.69,14.16,12.29,11.42,11.0,22.07,Sbc,,,,,
IC0215,G,33.53941666666667,-6.806333333333333,Cet,0.014,0.0031666667,78.0,15.62,,12.05,11.39,11.13,23.01,Sb,,,,,
IC0216,G,33.98133333333333,-2.015111111111111,Cet,0.008333334,0.0053333333,25.0,15.87,,13.32,12.67,12.43,23.14,S0-a,,,,,
IC0217,G,34.0435,-11.926722222222221,Cet,0.033333335,0.0075,35.0,15.08,,11.69,11.08,10.75,23.76,Sc,,,1787,,
IC0218,G,34.280208333333334,1.2823333333333333,Cet,0.015166666,0.005,75.0,15.63,,12.24,11.37,11.38,23.3,Sbc,,,,,
IC0219,G,34.66179166666667,-6.903333333333333,Cet,0.026,0.019833334,177.0,14.44,,10.98,10.24,9.98,24.27,E,,,,,
IC0220,G,34.798875,-12.781638888888889,Cet,0.011166667,0.0053333333,34.0,15.08,,12.06,11.33,10.96,22.94,Sb,,,,,
IC0221,G,35.67041666666666,28.256972222222224,Tri,0.025666667,0.019833334,16.0,13.81,,10.86,10.13,9.89,23.28,Sc,,,,,
IC0222,G,35.699375,11.638333333333334,Ari,0.014,0.010833333,42.0,15.14,,11.86,11.09,10.72,23.36,SABa,,,,,
IC0223,G,35.504583333333336,-20.745916666666666,Cet,0.019166667,0.009833333,143.0,14.09,,15.29,14.89,14.65,22.54,IB,,,,,
IC0224,G,36.18808333333333,-12.564472222222221,Cet,0.014333333,0.009833333,130.0,15.0,,12.02,11.38,11.08,23.16,Sab,,,,,
IC0225,G,36.617875000000005,1.1605277777777776,Cet,0.016833333,0.015,158.0,14.83,,12.7,12.23,11.97,23.45,E,,,,,
IC0226,G,36.941375,28.208833333333335,Tri,0.0135,0.012,55.0,16.0,,11.38,10.63,10.21,23.92,E,,,,,
IC0227,G,37.01504166666667,28.17533333333333,Tri,0.0335,0.0295,80.0,15.39,,10.56,9.75,9.49,25.78,E,,,,,
IC0228,Dup,36.67304166666667,-14.51563888888889,Cet,,,,,,,,,,,,0944,,,
IC0229,Other,36.84204166666667,-23.813000000000002,Cet,,,,,,,,,,,,,,,
IC0230,G,37.19704166666667,-10.83136111111111,Cet,0.010666667,0.007,87.0,15.54,,12.47,11.95,11.7,23.42,S0-a,,,,,
IC0231,G,37.48495833333333,1.1790833333333333,Cet,0.0123333335,0.0055,162.0,15.14,,11.95,11.16,11.0,23.31,S0,,,,,
IC0232,G,37.79841666666667,1.265638888888889,Cet,0.018333333,0.011166667,154.0,14.3,,11.21,10.55,10.31,23.42,E,,,,,
IC0233,G,37.919583333333335,2.809916666666667,Cet,0.0055,0.004333333,100.0,15.53,,13.5,13.04,12.65,21.68,Sbc,,,,,
IC0234,G,37.90716666666666,-0.14024999999999999,Cet,0.0115,0.0058333334,158.0,15.22,,12.94,12.24,11.75,22.81,SBc,,,,,
IC0235,G,38.211625000000005,20.64125,Ari,0.0065,0.005,35.0,14.89,14.35,12.68,12.04,11.74,21.56,,,,,,
IC0236,G,38.23254166666666,-0.13125,Cet,0.0123333335,0.0061666667,23.0,15.97,,12.56,11.8,11.54,23.88,S0-a,,,,,
IC0237,G,38.381541666666664,1.139888888888889,Cet,0.009,0.0085,11.0,14.71,,12.18,11.59,11.26,22.32,SBb,,,,,
IC0238,G,38.844500000000004,12.837722222222222,Ari,0.023,0.013166667,35.0,14.02,,10.6,9.87,9.52,23.54,S0,,,,,
IC0239,G,39.116166666666665,38.96991666666667,And,0.07083333,0.06683333,75.0,11.89,11.2,9.54,9.09,8.78,23.72,SABc,,,,,
IC0240,Other,39.74404166666666,41.71941666666667,Per,,,,,,,,,,,,,,,
IC0241,G,39.47708333333334,2.328027777777778,Cet,0.015,0.009833333,152.0,14.48,,11.54,10.9,10.56,23.12,E-S0,,,,,
IC0242,**,39.59970833333334,-6.933944444444444,Cet,,,,,,,,,,,,,,,
IC0243,G,39.634,-6.9021388888888895,Cet,0.020333333,0.011666667,20.0,15.46,,11.61,10.91,10.53,24.22,Sa,,,,,
IC0244,G,39.85304166666666,2.7288055555555557,Cet,0.011666667,0.007833334,176.0,15.26,,12.79,12.15,11.75,22.95,SABc,,,,,
IC0245,G,39.727666666666664,-14.305555555555555,Cet,0.0185,0.004833333,25.0,15.0,,12.27,11.59,11.34,22.95,Sbc,,,,,
IC0246,G,40.119166666666665,2.478638888888889,Cet,0.0115,0.0101666665,48.0,15.39,,11.76,11.28,10.79,23.4,S0,,,,,
IC0247,G,40.03658333333333,-11.733777777777778,Cet,0.014666666,0.010666667,45.0,14.74,,11.59,10.88,10.55,22.96,SBbc,,,,,
IC0248,G,40.357625,17.81222222222222,Ari,0.0165,0.0123333335,147.0,14.35,,11.08,10.3,9.98,22.92,Sa,,,,,
IC0249,Dup,40.260375,-6.9359166666666665,Cet,,,,,,,,,,,,0961,,,
IC0250,G,40.226125,-13.313555555555556,Cet,0.015166666,0.012166667,178.0,15.05,,12.2,11.64,11.31,23.42,SABb,,,,,
IC0251,G,40.30770833333333,-14.957833333333333,Cet,0.014,0.0123333335,96.0,15.0,,11.91,11.25,10.79,23.41,E,,,,,
IC0252,G,40.43804166666666,-14.848249999999998,Cet,0.016833333,0.010333333,26.0,15.35,,11.96,11.27,11.07,23.86,S0-a,,,,,
IC0253,G,40.52395833333334,-15.046833333333334,Cet,0.015833333,0.0123333335,162.0,14.87,,11.44,10.76,10.47,23.46,S0,,,,,
IC0254,G,40.52075,-15.10663888888889,Cet,0.004333333,0.004166667,55.0,14.91,,12.68,11.96,11.73,,,,,,,
IC0255,G,41.763374999999996,16.288027777777778,Ari,0.009833333,0.006666667,45.0,15.68,,13.19,12.32,12.32,23.19,SABb,,,,,
IC0256,G,42.41791666666666,46.95466666666666,Per,0.0076666665,0.004833333,30.0,14.31,,12.12,11.3,11.12,,E,,,,,
IC0257,G,42.43933333333334,46.97619444444444,Per,0.032166667,0.019833334,154.0,13.86,12.68,,,,24.12,E,,,,,
IC0258,G,42.442083333333336,41.05166666666667,Per,0.024666667,0.0205,170.0,15.52,,11.61,10.84,10.59,25.1,S0-a,,,,,
IC0259,G,42.42033333333333,41.05511111111111,Per,0.0115,0.008833333,130.0,15.38,,11.78,11.11,10.84,23.3,S0,,,,,
IC0260,G,42.75366666666666,46.95477777777778,Per,0.0255,0.0125,170.0,15.12,,10.52,9.85,9.5,24.64,E,,,,,
IC0261,Dup,42.267041666666664,-14.470694444444444,Eri,,,,,,,,,,,,1120,,,
IC0262,G,42.93029166666667,42.82827777777777,Per,0.035,0.029,36.0,14.69,,10.97,10.27,9.92,25.05,S0,,,,,
IC0263,G,42.4165,-0.06986111111111111,Cet,0.010833333,0.007333333,168.0,14.72,,12.13,11.4,11.14,22.65,S0-a,,,,,
IC0264,G,42.198416666666674,-0.10919444444444446,Cet,0.008333334,0.0061666667,28.0,15.72,16.88,12.93,12.29,12.0,23.25,E,,,,,
IC0265,G,43.68325,41.65533333333334,Per,0.011833333,0.0105,60.0,15.49,,11.46,10.78,10.51,23.64,E,,,,,
IC0266,G,43.770125,42.26233333333333,Per,0.0123333335,0.0051666666,136.0,15.65,,11.04,10.39,10.08,24.09,S0-a,,,,,
IC0267,G,43.459375,12.849222222222222,Ari,0.031,0.0115,170.0,13.88,13.09,10.77,10.03,9.73,23.27,Sb,,,,,
IC0268,G,43.86229166666667,-14.103000000000002,Eri,0.016166667,0.009166666,68.0,15.31,,12.77,12.09,11.59,23.63,SABa,,,,,
IC0269,G,43.860375,-14.066805555555556,Eri,0.019833334,0.0058333334,126.0,15.34,,11.56,10.79,10.71,24.2,S0-a,,,,,
IC0270,G,43.934125,-14.20788888888889,Eri,0.03,0.023833333,51.0,14.14,,10.17,9.53,9.21,24.0,E-S0,,,,,
IC0271,G,43.997708333333335,-12.007861111111112,Eri,0.017666666,0.0101666665,131.0,14.7,,,,,23.56,S0-a,,,,,
IC0272,G,44.026833333333336,-14.18663888888889,Eri,0.016,0.011166667,30.0,14.86,,11.72,10.93,10.73,23.22,Sbc,,,,,
IC0273,G,44.294916666666666,2.775055555555556,Cet,0.024833333,0.0076666665,32.0,14.32,,11.22,10.52,10.19,23.62,Sa,,,,,
IC0274,Other,45.02179166666667,44.213166666666666,Per,,,,,,,,,,,,,,,
IC0275,GTrpl,45.238749999999996,44.348333333333336,Per,0.016666668,,,,,,,,,,,,,,
IC0275 NED01,G,45.23279166666667,44.34630555555556,Per,0.0053333333,0.0038333333,16.0,,,,,,,,,,,,
IC0275 NED02,G,45.23291666666666,44.350361111111106,Per,0.023,0.02,25.0,14.44,,11.0,10.38,9.88,24.01,E,,,,,
IC0275 NED03,G,45.244458333333334,44.35016666666667,Per,0.005,0.005,0.0,16.56,,,,,,,,,,,
IC0276,G,44.67108333333333,-15.70311111111111,Eri,0.027833333,0.0101666665,62.0,13.97,,10.84,10.21,10.17,23.91,S0,,,,,
IC0277,G,44.96083333333333,2.771361111111111,Cet,0.016666668,0.014833333,44.0,13.89,13.12,11.17,10.43,10.11,22.54,SBbc,,,,,
IC0278,G,45.37683333333334,37.766,Per,0.036166668,0.036166668,125.0,14.69,,10.6,9.87,9.59,25.25,E,,,,,
IC0279,G,45.30087499999999,16.20922222222222,Ari,0.009,0.0075,166.0,15.19,,12.26,11.5,11.2,22.75,Sbc,,,,,
IC0280,Other,45.76504166666666,42.35930555555556,Per,,,,,,,,,,,,,,,
IC0281,Dup,46.154708333333325,42.362833333333334,Per,,,,,,,,,,,,1177,,,
IC0282,Dup,46.555166666666665,41.84894444444445,Per,,,,,,,,,,,,1198,,,
IC0283,G,45.960249999999995,-0.20444444444444446,Cet,0.011833333,0.009,5.0,15.08,17.93,12.68,11.98,11.66,22.98,Sc,,,,,
IC0284,G,46.54129166666667,42.371916666666664,Per,0.0715,0.035833333,14.0,12.52,11.59,10.03,9.81,9.28,23.82,Sd,,,,,
IC0285,G,46.02591666666666,-12.015444444444444,Eri,0.024166666,0.006,117.0,15.02,,11.62,11.13,10.9,23.45,Sbc,,,,,
IC0286,Other,46.196749999999994,-6.484527777777777,Eri,,,,,,,,,,,,,,,
IC0287,G,46.240916666666664,-12.070444444444444,Eri,0.0135,0.009833333,9.0,15.36,,11.69,10.96,10.76,23.37,Sc,,,,,
IC0288,G,46.88712499999999,42.38755555555556,Per,0.016833333,0.0046666665,41.0,14.95,,10.57,9.8,9.45,22.98,Sab,,,,,
IC0289,PN,47.58025000000001,61.31677777777777,Cas,0.009666666,,,12.3,13.2,15.59,15.62,15.14,,,,,,,
IC0290,G,47.42808333333333,40.974222222222224,Per,0.020666666,0.0053333333,129.0,15.43,,12.02,11.27,11.06,23.74,Sb,,,1884,,
IC0291,G,46.86020833333334,-12.587444444444445,Eri,0.019833334,0.008666666,91.0,14.65,,11.6,10.91,10.65,23.51,S0-a,,,,,
IC0292,G,47.55383333333333,40.76566666666667,Per,0.019833334,0.010833333,73.0,14.18,13.47,11.25,10.52,10.25,22.78,Scd,,,1887,,
IC0293,G,47.733999999999995,41.13711111111111,Per,0.0175,0.012666667,108.0,15.48,,11.37,10.64,10.39,24.14,S0-a,,,1888,,
IC0294,G,47.76295833333334,40.62211111111111,Per,0.024833333,0.0195,106.0,15.52,,10.66,9.97,9.72,24.73,S0-a,,,1889,,
IC0295,Other,47.753083333333336,40.615249999999996,Per,,,,,,,,,,,,,,,
IC0296,Other,47.769875,40.62686111111111,Per,,,,,,,,,,,,,,,
IC0297,**,48.32658333333333,42.14877777777778,Per,,,,,,,,,,,,,,,
IC0298,GPair,47.82875,1.3147222222222221,Cet,0.013333334,,,,,,,,,,,,,,
IC0298A,G,47.82708333333334,1.315027777777778,Cet,0.009,0.0056666667,35.0,16.12,,14.17,13.64,12.92,23.52,,,,,,
IC0298B,G,47.831375,1.313388888888889,Cet,0.0071666664,0.0055,5.0,15.1,,,,,,Sbc,,,,,
IC0299,G,47.760625,-13.109583333333333,Eri,0.0145,0.011333333,30.0,15.79,,12.1,11.54,11.16,23.87,S0-a,,,,,
IC0300,G,48.56674999999999,42.415333333333336,Per,0.010833333,0.01,115.0,16.06,,12.15,11.51,11.14,23.98,E,,,,,
IC0301,G,48.69879166666666,42.22263888888889,Per,0.021,0.0185,177.0,14.95,,10.6,9.82,9.5,24.09,E,,,,,
IC0302,G,48.213625,4.707027777777777,Cet,0.030666666,0.02,22.0,13.6,12.89,10.64,9.99,9.64,23.34,Sbc,,,,,
IC0303,G,48.17029166666667,-11.689944444444444,Eri,0.009833333,0.0076666665,47.0,16.16,,12.31,11.73,11.69,23.56,,,,,,
IC0304,G,48.75570833333334,37.88183333333333,Per,0.017666666,0.010833333,29.0,14.74,,11.37,10.66,10.34,23.26,Sb,,,,,
IC0305,G,48.76583333333333,37.86,Per,0.013166667,0.010666667,74.0,15.57,,11.01,10.27,9.99,23.77,E,,,,,
IC0306,G,48.25087499999999,-11.715694444444445,Eri,0.011833333,0.009666666,79.0,15.5,,12.69,11.9,11.66,23.13,SABc,,,,,
IC0307,G,48.43837499999999,-0.24144444444444446,Cet,0.026666667,0.01,67.0,14.5,,11.2,10.44,10.09,23.89,Sa,,,,,
IC0308,G,49.065958333333334,41.18075,Per,0.019333333,0.0155,4.0,15.39,14.22,11.38,10.61,10.33,24.44,S0,,,,,
IC0309,G,49.02620833333333,40.80455555555555,Per,0.017,0.015833333,30.0,14.81,,10.97,10.22,9.99,23.54,S0,,,,,
IC0310,G,49.17908333333333,41.32497222222222,Per,0.025,0.023666667,25.0,13.86,12.71,10.25,9.47,9.15,23.49,S0,,,,,
IC0311,G,49.19470833333334,40.00361111111111,Per,0.016666668,0.016666668,100.0,15.65,,10.53,9.71,9.4,24.39,Sb,,,,,
IC0312,G,49.535875,41.75411111111111,Per,0.019833334,0.0095,125.0,14.64,,10.79,10.01,9.78,23.84,E,,,,,
IC0313,G,50.241249999999994,41.89383333333333,Per,0.021,0.0145,42.0,14.79,,10.86,10.12,9.82,24.18,E,,,,,
IC0314,Dup,49.707541666666664,-1.9733333333333334,Eri,,,,,,,,,,,,1289,,,
IC0315,G,49.788916666666665,4.038555555555555,Cet,0.011333333,0.0055,45.0,15.49,,11.91,11.17,10.85,,S0,,,,,
IC0316,GPair,50.33291666666666,41.93055555555556,Per,0.013333334,,,,,,,,,,,,,,
IC0316 NED01,G,50.33312500000001,41.92894444444445,Per,0.0075,0.0028333333,116.0,15.24,,,,,22.28,,,,,,
IC0316 NED02,G,50.33291666666666,41.931916666666666,Per,0.017666666,0.013166667,64.0,15.03,,11.5,10.84,10.47,23.64,S?,,,,,
IC0317,G,49.731291666666664,-12.740194444444443,Eri,0.014666666,0.011833333,58.0,14.87,,11.8,11.07,10.77,22.99,SABc,,,,,
IC0318,G,50.182625,-14.568222222222222,Eri,0.018,0.0075,134.0,14.72,,11.52,10.69,10.4,23.24,Sa,,,,,
IC0319,*,50.87104166666666,41.41636111111111,Per,,,,,,,,,,,,,,,
IC0320,G,51.49658333333334,40.789027777777775,Per,0.018666666,0.015166666,99.0,15.34,,10.98,10.29,9.93,24.02,Sab,,,,,
IC0321,G,51.123291666666674,-14.98547222222222,Eri,0.017166667,0.015833333,25.0,14.79,,11.55,10.8,10.58,23.73,E,,,,,
IC0322,G,51.501958333333334,3.6805555555555554,Tau,0.012666667,0.0063333334,6.0,15.35,,12.4,12.02,11.75,23.77,,,,,,
IC0323,Other,52.38979166666666,41.85508333333333,Per,,,,,,,,,,,,,,,
IC0324,Dup,51.61787500000001,-21.355305555555557,Eri,,,,,,,,,,,,1331,,,
IC0325,G,52.703583333333334,-7.046722222222223,Eri,0.013833334,0.0123333335,80.0,15.58,,12.54,11.88,11.54,23.8,Sab,,,,,
IC0326,G,52.65254166666667,-14.425555555555556,Eri,0.018833334,0.014,101.0,15.41,,11.45,10.86,10.41,24.21,E-S0,,,,,
IC0327,G,52.79158333333333,-14.692138888888888,Eri,0.013333334,0.007833334,70.0,15.21,,12.96,12.41,12.16,23.18,Sab,,,,,
IC0328,G,52.795625,-14.637861111111112,Eri,0.011166667,0.008,16.0,14.59,,12.31,11.68,11.37,22.41,Sc,,,,,
IC0329,G,53.005708333333345,0.27944444444444444,Tau,0.016666668,0.008,63.0,15.14,,11.74,11.08,10.8,24.02,E,,,,,
IC0330,G,53.033458333333336,0.3533888888888889,Tau,0.017,0.0053333333,73.0,14.98,,11.88,11.14,10.87,23.43,SBab,,,,,
IC0331,G,53.0795,0.28255555555555556,Tau,0.015166666,0.015166666,105.0,14.83,,11.42,10.66,10.43,23.51,E,,,,,
IC0332,G,53.15591666666667,1.3825555555555555,Tau,0.016166667,0.008333334,44.0,15.32,,11.58,11.02,10.54,23.81,S0-a,,,,,
IC0333,Other,53.514083333333325,-4.584888888888888,Eri,,,,,,,,,,,,,,,
IC0334,G,56.32116666666666,76.63830555555556,Cam,0.039,0.030833334,58.0,12.62,11.5,8.75,7.96,7.71,23.06,S?,,,,,
IC0335,G,53.87933333333334,-34.44705555555555,For,0.04366667,0.013333334,83.0,12.99,,10.11,9.47,9.15,23.73,S0,,,1963,,
IC0336,Neb,54.48766666666667,23.36313888888889,Tau,,,,,,,,,,,,,,,
IC0337,Other,54.267916666666665,-6.7211944444444445,Eri,,,,,,,,,,,,,,,
IC0338,G,54.40875,3.118777777777778,Tau,0.014,0.011333333,176.0,14.94,,12.25,11.48,11.11,23.24,Sc,,,,,
IC0339,*,54.50929166666666,-18.397777777777776,Eri,,,,,,,,,,,,,,,
IC0340,G,54.871291666666664,-13.115111111111112,Eri,0.026833333,0.009666666,90.0,14.76,,11.92,11.24,10.87,24.25,S0-a,,,,,
IC0341,Neb,55.232041666666674,21.960194444444443,Tau,2.2483332,,,,,,,,,,,,,,
IC0342,G,56.70208333333333,68.09636111111111,Cam,0.3295,0.31316668,0.0,9.68,,5.66,5.01,4.56,24.85,SABc,,,,,
IC0343,G,55.02975,-18.443472222222223,Eri,0.025166666,0.011,113.0,14.11,13.2,11.32,10.72,10.5,23.67,S0-a,,,,,
IC0344,G,55.373041666666666,-4.665861111111111,Eri,0.014833333,0.007833334,42.0,14.92,,12.5,11.78,11.93,22.89,SBbc,,,,,
IC0345,G,55.28804166666666,-18.314138888888888,Eri,0.014666666,0.012166667,37.0,14.71,,11.93,11.28,11.05,23.18,S0,,,,,
IC0346,G,55.43608333333333,-18.266972222222225,Eri,0.0325,0.0245,69.0,13.63,12.64,10.59,9.9,9.78,23.8,S0-a,,,,,
IC0347,G,55.636041666666664,-4.298638888888889,Eri,0.022833332,0.017,138.0,13.99,,10.53,9.83,9.57,23.43,S0,,,,,
IC0348,Cl+N,56.14245833333334,32.16283333333333,Per,0.16666667,0.16666667,,,,,,,,,,,1985,,
IC0349,RfN,56.58379166666668,23.939805555555555,Tau,0.42833334,,,,,,,,,,,,,,
IC0350,G,56.15270833333334,-11.800749999999999,Eri,0.018166667,0.013166667,165.0,14.95,,12.43,11.57,11.56,23.45,Sab,,,,,
IC0351,PN,56.887541666666664,35.04691666666667,Per,0.002,,,12.4,11.9,13.01,12.82,12.18,,,,,,,
IC0352,G,56.90595833333333,-8.731833333333332,Eri,0.011666667,0.008,119.0,15.65,,12.14,11.45,11.19,23.66,S0-a,,,,,
IC0353,Neb,58.25445833333333,25.848000000000003,Tau,3.0328333,0.50333333,,,,,,,,,,,,,
IC0354,Neb,58.49129166666666,23.147,Tau,2.147,,,,,,,,,,,,,,
IC0355,G,58.442750000000004,19.973916666666668,Tau,0.011166667,0.009333333,161.0,15.37,15.4,11.95,11.03,10.83,23.21,Sc,,,,,
IC0356,G,61.945458333333335,69.81244444444444,Cam,0.067,0.06216667,90.0,11.56,10.24,7.16,6.33,6.04,23.27,Sb,,,,,
IC0357,G,60.93333333333333,22.159111111111113,Tau,0.015666667,0.0101666665,147.0,14.6,,10.75,9.98,9.6,22.9,SBb,,,,,
IC0358,G,60.928666666666665,19.894944444444445,Tau,0.019666666,0.0046666665,63.0,15.21,,11.12,10.32,10.04,24.19,S0,,,,,
IC0359,G,63.11816666666667,27.701972222222224,Tau,0.021666666,0.021666666,105.0,15.39,,9.58,8.78,8.47,24.84,E,,,,,
IC0359A,RfN,64.67083333333333,28.29,Tau,0.25,0.16666667,,,,,,,,,,,,,
IC0360,Neb,62.26070833333332,26.131194444444446,Tau,3.0,1.6666666,,,,,,,,,,,,,
IC0361,OCl,64.71125,58.249500000000005,Cam,0.12,,,12.92,11.7,,,,,,,,,,
IC0362,G,64.17679166666667,-12.200111111111111,Eri,0.0295,0.017166667,5.0,14.18,,10.61,10.02,9.6,24.24,E,,,,,
IC0363,G,64.73091666666666,3.033027777777778,Tau,0.0055,0.0051666666,25.0,15.2,,12.13,11.38,11.24,,E,,,,,
IC0364,G,64.77791666666667,3.1889444444444446,Tau,0.013,0.008166667,72.0,15.27,,11.64,10.94,10.67,23.49,S0-a,,,,,
IC0365,G,64.80891666666668,3.348333333333333,Tau,0.014666666,0.009333333,34.0,14.84,,10.81,10.04,9.69,23.3,S0-a,,,,,
IC0366,G,64.92308333333334,2.3598055555555555,Tau,0.0056666667,0.0033333334,20.0,15.66,,11.99,11.36,11.1,22.13,E,,,,,
IC0367,G,65.17079166666666,-14.781055555555556,Eri,0.029,0.0101666665,140.0,14.47,,10.94,10.21,10.03,24.31,E-S0,,,,,
IC0368,G,65.678,-12.615166666666667,Eri,0.0165,0.013833334,164.0,15.08,,11.49,10.79,10.52,23.59,S0,,,,,
IC0369,G,65.86758333333333,-11.790083333333333,Eri,0.012666667,0.012666667,35.0,15.37,,11.9,11.16,10.91,23.53,S0,,,,,
IC0370,G,66.00695833333333,-9.394833333333334,Eri,0.0165,0.014833333,123.0,14.94,,12.22,11.54,11.11,23.57,Sc,,,,,
IC0371,*,67.55245833333333,-0.5609999999999999,Eri,,,,,,,,,,,,,,,
IC0372,G,67.51766666666666,-5.009972222222222,Eri,0.016166667,0.0075,30.0,15.32,,11.74,11.07,10.82,23.93,S0-a,,,,,
IC0373,G,67.67816666666667,-4.87025,Eri,0.016333334,0.012666667,109.0,15.04,,11.14,10.41,10.19,23.59,S0-a,,,,,
IC0374,G,68.13645833333334,16.634166666666665,Tau,0.0038333333,0.0031666667,80.0,15.81,,10.96,10.16,9.86,21.33,S0-a,,,,,
IC0375,G,67.76308333333333,-12.973972222222223,Eri,0.013666667,0.009,59.0,15.24,,11.77,11.02,10.59,23.27,SBb,,,,,
IC0376,G,67.80745833333334,-12.433361111111111,Eri,0.009833333,0.008,50.0,16.05,,12.53,11.99,11.69,23.65,,,,,,
IC0377,G,67.81891666666667,-12.455083333333334,Eri,0.016666668,0.013833334,99.0,14.84,,11.59,10.82,10.63,23.7,E,,,,,
IC0378,G,67.86633333333333,-12.29975,Eri,0.013166667,0.008,69.0,15.6,,11.89,11.12,10.94,23.71,E-S0,,,,,
IC0379,G,67.96220833333334,-7.238361111111111,Eri,0.0155,0.013666667,35.0,14.7,,11.71,10.95,10.63,23.33,SABb,,,,,
IC0380,G,67.92216666666667,-12.927027777777779,Eri,0.012666667,0.0076666665,75.0,15.25,,12.83,12.19,12.13,23.06,SABb,,,,,
IC0381,Dup,71.11874999999999,75.63974999999999,Cam,,,,,,,,,,,,1530A,,,
IC0382,G,69.48145833333332,-9.519333333333332,Eri,0.033166666,0.019666666,173.0,13.53,,10.65,10.02,9.71,23.33,SABc,,,,,
IC0383,G,69.74179166666667,9.892527777777778,Tau,0.0105,0.009333333,36.0,15.6,,11.34,10.56,10.27,23.35,E-S0,,,,,
IC0384,G,69.82616666666667,-7.8391111111111105,Eri,0.008166667,0.008,94.0,15.14,,12.15,11.47,11.17,,E,,,,,
IC0385,G,69.88108333333332,-7.097472222222223,Eri,0.019166667,0.009666666,107.0,15.41,,11.32,10.5,10.34,24.19,S0,,,,,
IC0386,Dup,69.99408333333335,-9.456222222222223,Eri,,,,,,,,,,,,1632,,,
IC0387,G,70.43420833333333,-7.086194444444445,Eri,0.026666667,0.0185,84.0,13.85,12.99,10.81,10.14,9.9,23.32,SABc,,,,,
IC0388,GPair,70.47220833333334,-7.305527777777778,Eri,0.016666668,,,,,,,,,,,,,,
IC0388 NED01,G,70.46841666666666,-7.304638888888889,Eri,0.009,0.007333333,54.0,16.2,,12.79,12.03,11.86,23.53,,,,,,
IC0388 NED02,G,70.47633333333333,-7.306472222222222,Eri,0.014833333,0.006666667,10.0,15.91,,12.35,11.6,11.45,24.37,E,,,,,
IC0389,G,70.49841666666667,-7.311472222222222,Eri,0.018166667,0.013666667,20.0,15.07,,11.02,10.27,10.01,23.82,E-S0,,,,,
IC0390,G,70.51612499999999,-7.206444444444444,Eri,0.019,0.006666667,35.0,15.48,,11.49,10.77,10.46,24.34,S0-a,,,,,
IC0391,G,74.33804166666667,78.18883333333333,Cam,0.023166666,0.022166668,25.0,12.99,12.68,10.84,10.17,9.93,22.41,Sc,,,,,
IC0392,G,71.60733333333333,3.5055555555555555,Ori,0.024166666,0.016666668,168.0,13.47,,11.61,10.91,10.61,23.01,S0,,,,,
IC0393,G,71.96583333333334,-15.525194444444443,Eri,0.0135,0.012833334,7.0,14.87,,11.45,10.75,10.38,23.3,E,,,,,
